time;gFx;gFy;gFz;TgF;Actividad;movil;sujeto
3,20145;-0,012;0,1351;1,0146;1,024;standing;Samsung Galaxy S10;Isaías
3,206334;-0,01;0,1341;1,0102;1,019;standing;Samsung Galaxy S10;Isaías
3,211858;-0,0181;0,1317;1,0036;1,012;standing;Samsung Galaxy S10;Isaías
3,216748;-0,0168;0,1312;0,9957;1,004;standing;Samsung Galaxy S10;Isaías
3,22164;-0,0129;0,1312;0,9906;0,999;standing;Samsung Galaxy S10;Isaías
3,2267;-0,01;0,1322;0,9852;0,994;standing;Samsung Galaxy S10;Isaías
3,232212;-0,0107;0,1292;0,9852;0,994;standing;Samsung Galaxy S10;Isaías
3,236882;-0,011;0,1221;0,9899;0,997;standing;Samsung Galaxy S10;Isaías
3,242696;-0,0161;0,1195;0,986;0,993;standing;Samsung Galaxy S10;Isaías
3,247168;-0,0173;0,1226;0,9894;0,997;standing;Samsung Galaxy S10;Isaías
3,252337;-0,0132;0,1251;0,9928;1,001;standing;Samsung Galaxy S10;Isaías
3,257943;-0,0117;0,1253;0,9955;1,003;standing;Samsung Galaxy S10;Isaías
3,262476;-0,0132;0,1251;0,995;1,003;standing;Samsung Galaxy S10;Isaías
3,267203;-0,0161;0,1268;0,9955;1,004;standing;Samsung Galaxy S10;Isaías
3,272495;-0,0178;0,129;0,9918;1;standing;Samsung Galaxy S10;Isaías
3,280012;-0,0171;0,1341;0,9901;0,999;standing;Samsung Galaxy S10;Isaías
3,282756;-0,0132;0,1346;0,9843;0,994;standing;Samsung Galaxy S10;Isaías
3,287651;-0,0112;0,1358;0,9762;0,986;standing;Samsung Galaxy S10;Isaías
3,295859;-0,0107;0,1346;0,9747;0,984;standing;Samsung Galaxy S10;Isaías
3,297894;-0,0103;0,1344;0,9696;0,979;standing;Samsung Galaxy S10;Isaías
3,302578;-0,012;0,1344;0,9686;0,978;standing;Samsung Galaxy S10;Isaías
3,308523;-0,01;0,1353;0,9674;0,977;standing;Samsung Galaxy S10;Isaías
3,313665;-0,0063;0,1378;0,9684;0,978;standing;Samsung Galaxy S10;Isaías
3,318162;-0,0059;0,1383;0,9713;0,981;standing;Samsung Galaxy S10;Isaías
3,324074;-0,0068;0,137;0,9789;0,988;standing;Samsung Galaxy S10;Isaías
3,328128;-0,0078;0,1375;0,9804;0,99;standing;Samsung Galaxy S10;Isaías
3,333837;-0,0059;0,1326;0,9857;0,995;standing;Samsung Galaxy S10;Isaías
3,339303;-0,0073;0,1309;0,9894;0,998;standing;Samsung Galaxy S10;Isaías
3,343532;-0,0049;0,1363;0,9913;1,001;standing;Samsung Galaxy S10;Isaías
3,349271;-0,009;0,1353;0,9948;1,004;standing;Samsung Galaxy S10;Isaías
3,354549;-0,0078;0,138;0,9955;1,005;standing;Samsung Galaxy S10;Isaías
3,362859;-0,0024;0,1395;0,9935;1,003;standing;Samsung Galaxy S10;Isaías
3,36375;-0,0037;0,1385;0,9865;0,996;standing;Samsung Galaxy S10;Isaías
3,368648;-0,0117;0,1351;0,985;0,994;standing;Samsung Galaxy S10;Isaías
3,373738;-0,0146;0,1304;0,9857;0,994;standing;Samsung Galaxy S10;Isaías
3,38145;-0,0127;0,129;0,9845;0,993;standing;Samsung Galaxy S10;Isaías
3,384564;-0,0105;0,1273;0,9874;0,996;standing;Samsung Galaxy S10;Isaías
3,389375;-0,0085;0,127;0,9926;1,001;standing;Samsung Galaxy S10;Isaías
3,394182;-0,0063;0,1282;0,9999;1,008;standing;Samsung Galaxy S10;Isaías
3,399761;-0,0032;0,129;1,0024;1,011;standing;Samsung Galaxy S10;Isaías
3,404034;0,0012;0,129;1,0041;1,012;standing;Samsung Galaxy S10;Isaías
3,409709;-0,0005;0,1302;1,0055;1,014;standing;Samsung Galaxy S10;Isaías
3,414571;-0,0005;0,1295;1,0046;1,013;standing;Samsung Galaxy S10;Isaías
3,419363;-0,0022;0,1285;1,007;1,015;standing;Samsung Galaxy S10;Isaías
3,425264;-0,0032;0,1265;1,0063;1,014;standing;Samsung Galaxy S10;Isaías
3,430363;-0,0046;0,1251;1,0014;1,009;standing;Samsung Galaxy S10;Isaías
3,434544;-0,0032;0,1236;0,9994;1,007;standing;Samsung Galaxy S10;Isaías
3,440765;-0,0027;0,1256;0,9962;1,004;standing;Samsung Galaxy S10;Isaías
3,444847;-0,0022;0,1261;0,9904;0,998;standing;Samsung Galaxy S10;Isaías
3,450532;-0,0002;0,1263;0,9869;0,995;standing;Samsung Galaxy S10;Isaías
3,455965;-0,0012;0,1268;0,9828;0,991;standing;Samsung Galaxy S10;Isaías
3,46012;-0,0042;0,1273;0,9794;0,988;standing;Samsung Galaxy S10;Isaías
3,465139;-0,0059;0,1275;0,9786;0,987;standing;Samsung Galaxy S10;Isaías
3,471237;-0,0063;0,1265;0,9784;0,987;standing;Samsung Galaxy S10;Isaías
3,479535;-0,0088;0,1263;0,9823;0,99;standing;Samsung Galaxy S10;Isaías
3,480525;-0,0078;0,1265;0,9848;0,993;standing;Samsung Galaxy S10;Isaías
3,485281;-0,0083;0,1239;0,9879;0,996;standing;Samsung Galaxy S10;Isaías
3,490195;-0,0066;0,127;0,9901;0,998;standing;Samsung Galaxy S10;Isaías
3,498689;-0,0076;0,1253;0,9899;0,998;standing;Samsung Galaxy S10;Isaías
3,500528;-0,0088;0,1256;0,9899;0,998;standing;Samsung Galaxy S10;Isaías
3,505445;-0,0103;0,1243;0,9872;0,995;standing;Samsung Galaxy S10;Isaías
3,511376;-0,0093;0,1241;0,9879;0,996;standing;Samsung Galaxy S10;Isaías
3,515856;-0,01;0,1214;0,9896;0,997;standing;Samsung Galaxy S10;Isaías
3,521023;-0,0071;0,1231;0,994;1,002;standing;Samsung Galaxy S10;Isaías
3,526658;-0,0037;0,1219;1,0004;1,008;standing;Samsung Galaxy S10;Isaías
3,531923;0;0,1197;1,007;1,014;standing;Samsung Galaxy S10;Isaías
3,536069;-0,0005;0,119;1,0148;1,022;standing;Samsung Galaxy S10;Isaías
3,541137;-0,0007;0,1158;1,0187;1,025;standing;Samsung Galaxy S10;Isaías
3,546877;-0,0022;0,1143;1,0207;1,027;standing;Samsung Galaxy S10;Isaías
3,552363;-0,0005;0,1141;1,0216;1,028;standing;Samsung Galaxy S10;Isaías
3,556175;0;0,1134;1,0221;1,028;standing;Samsung Galaxy S10;Isaías
3,562473;0,0012;0,1153;1,018;1,024;standing;Samsung Galaxy S10;Isaías
3,566968;0,0017;0,1209;1,0146;1,022;standing;Samsung Galaxy S10;Isaías
3,571859;0,0027;0,1234;1,0112;1,019;standing;Samsung Galaxy S10;Isaías
3,581467;-0,0002;0,1287;1,0043;1,013;standing;Samsung Galaxy S10;Isaías
3,582378;-0,0046;0,1287;0,9972;1,005;standing;Samsung Galaxy S10;Isaías
3,586563;-0,0073;0,1258;0,9918;1;standing;Samsung Galaxy S10;Isaías
3,599806;-0,0088;0,1241;0,9843;0,992;standing;Samsung Galaxy S10;Isaías
3,600809;-0,0103;0,1234;0,9789;0,987;standing;Samsung Galaxy S10;Isaías
3,602611;-0,0093;0,1214;0,9772;0,985;standing;Samsung Galaxy S10;Isaías
3,606718;-0,0071;0,1221;0,9764;0,984;standing;Samsung Galaxy S10;Isaías
3,612869;-0,0044;0,1234;0,9755;0,983;standing;Samsung Galaxy S10;Isaías
3,617554;-0,0071;0,1214;0,976;0,984;standing;Samsung Galaxy S10;Isaías
3,622076;-0,0088;0,1209;0,9801;0,988;standing;Samsung Galaxy S10;Isaías
3,627267;-0,0068;0,1187;0,9845;0,992;standing;Samsung Galaxy S10;Isaías
3,632865;-0,0085;0,1187;0,9882;0,995;standing;Samsung Galaxy S10;Isaías
3,637273;-0,0054;0,1165;0,9911;0,998;standing;Samsung Galaxy S10;Isaías
3,644189;-0,0083;0,1156;0,995;1,002;standing;Samsung Galaxy S10;Isaías
3,647813;-0,0056;0,1165;0,9982;1,005;standing;Samsung Galaxy S10;Isaías
3,653555;-0,0046;0,1202;0,9984;1,006;standing;Samsung Galaxy S10;Isaías
3,657639;-0,0042;0,1239;0,996;1,004;standing;Samsung Galaxy S10;Isaías
3,663739;-0,0078;0,127;0,9921;1;standing;Samsung Galaxy S10;Isaías
3,667977;-0,009;0,1278;0,9857;0,994;standing;Samsung Galaxy S10;Isaías
3,673732;-0,009;0,1258;0,9823;0,99;standing;Samsung Galaxy S10;Isaías
3,681555;-0,0081;0,1265;0,983;0,991;standing;Samsung Galaxy S10;Isaías
3,68303;-0,0044;0,1236;0,9926;1;standing;Samsung Galaxy S10;Isaías
3,688147;-0,001;0,1224;0,9987;1,006;standing;Samsung Galaxy S10;Isaías
3,694297;-0,0002;0,1229;1,0046;1,012;standing;Samsung Galaxy S10;Isaías
3,698107;-0,0007;0,1224;1,0082;1,016;standing;Samsung Galaxy S10;Isaías
3,703349;0,0002;0,1212;1,0102;1,017;standing;Samsung Galaxy S10;Isaías
3,708413;-0,0024;0,1207;1,0094;1,017;standing;Samsung Galaxy S10;Isaías
3,713594;0;0,1202;1,0087;1,016;standing;Samsung Galaxy S10;Isaías
3,719503;0,0007;0,1236;1,0087;1,016;standing;Samsung Galaxy S10;Isaías
3,724009;-0,002;0,1243;1,0028;1,011;standing;Samsung Galaxy S10;Isaías
3,729518;-0,0029;0,1207;0,9982;1,005;standing;Samsung Galaxy S10;Isaías
3,734037;-0,0046;0,1204;0,9945;1,002;standing;Samsung Galaxy S10;Isaías
3,738665;-0,0029;0,1185;0,9896;0,997;standing;Samsung Galaxy S10;Isaías
3,744686;-0,0022;0,1168;0,9865;0,993;standing;Samsung Galaxy S10;Isaías
3,749176;-0,0032;0,1163;0,984;0,991;standing;Samsung Galaxy S10;Isaías
3,753915;-0,0022;0,1153;0,9804;0,987;standing;Samsung Galaxy S10;Isaías
3,762156;-0,0022;0,1177;0,9789;0,986;standing;Samsung Galaxy S10;Isaías
3,764259;-0,0005;0,1173;0,9764;0,983;standing;Samsung Galaxy S10;Isaías
3,769118;-0,002;0,1204;0,975;0,982;standing;Samsung Galaxy S10;Isaías
3,775565;-0,0032;0,1224;0,9733;0,981;standing;Samsung Galaxy S10;Isaías
3,782772;-0,0024;0,1258;0,9699;0,978;standing;Samsung Galaxy S10;Isaías
3,790781;-0,0044;0,1263;0,9684;0,977;standing;Samsung Galaxy S10;Isaías
3,791335;-0,0066;0,1246;0,9679;0,976;standing;Samsung Galaxy S10;Isaías
3,800726;-0,0063;0,1236;0,9696;0,977;standing;Samsung Galaxy S10;Isaías
3,801429;-0,0042;0,1224;0,9733;0,981;standing;Samsung Galaxy S10;Isaías
3,804708;-0,0056;0,1207;0,9784;0,986;standing;Samsung Galaxy S10;Isaías
3,810116;-0,0039;0,1241;0,9855;0,993;standing;Samsung Galaxy S10;Isaías
3,815237;-0,0034;0,1246;0,994;1,002;standing;Samsung Galaxy S10;Isaías
3,819839;-0,0032;0,129;1,0026;1,011;standing;Samsung Galaxy S10;Isaías
3,824928;-0,0039;0,1322;1,0087;1,017;standing;Samsung Galaxy S10;Isaías
3,830137;-0,002;0,1329;1,0121;1,021;standing;Samsung Galaxy S10;Isaías
3,835372;0,002;0,1324;1,0116;1,02;standing;Samsung Galaxy S10;Isaías
3,84133;0,0059;0,1304;1,0109;1,019;standing;Samsung Galaxy S10;Isaías
3,845183;0,011;0,128;1,0099;1,018;standing;Samsung Galaxy S10;Isaías
3,850304;-0,002;0,1219;1,0097;1,017;standing;Samsung Galaxy S10;Isaías
3,855233;-0,0059;0,1204;1,0082;1,015;standing;Samsung Galaxy S10;Isaías
3,864651;-0,0022;0,1234;1,0082;1,016;standing;Samsung Galaxy S10;Isaías
3,865609;0,0042;0,1273;1,0102;1,018;standing;Samsung Galaxy S10;Isaías
3,871268;0,0063;0,1285;1,0121;1,02;standing;Samsung Galaxy S10;Isaías
3,875918;0,0029;0,1258;1,0116;1,019;standing;Samsung Galaxy S10;Isaías
3,881151;-0,0007;0,1207;1,0104;1,018;standing;Samsung Galaxy S10;Isaías
3,885798;-0,001;0,1151;1,0068;1,013;standing;Samsung Galaxy S10;Isaías
3,890936;-0,0002;0,1129;1,006;1,012;standing;Samsung Galaxy S10;Isaías
3,896216;0,0002;0,1116;1,0026;1,009;standing;Samsung Galaxy S10;Isaías
3,901362;0,001;0,1114;1,0016;1,008;standing;Samsung Galaxy S10;Isaías
3,90713;0,0017;0,1129;0,9999;1,006;standing;Samsung Galaxy S10;Isaías
3,912702;0,0037;0,1141;0,9992;1,006;standing;Samsung Galaxy S10;Isaías
3,91642;0,0029;0,1112;0,9984;1,005;standing;Samsung Galaxy S10;Isaías
3,921506;0,0063;0,1102;0,9967;1,003;standing;Samsung Galaxy S10;Isaías
3,93023;0,0083;0,1102;0,9933;0,999;standing;Samsung Galaxy S10;Isaías
3,931658;0,0071;0,109;0,9904;0,996;standing;Samsung Galaxy S10;Isaías
3,93648;0,01;0,1112;0,9894;0,996;standing;Samsung Galaxy S10;Isaías
3,942757;0,0083;0,1138;0,9869;0,994;standing;Samsung Galaxy S10;Isaías
3,946718;0,0049;0,1136;0,9821;0,989;standing;Samsung Galaxy S10;Isaías
3,952591;0,0029;0,1165;0,9782;0,985;standing;Samsung Galaxy S10;Isaías
3,957798;0,001;0,1158;0,9757;0,983;standing;Samsung Galaxy S10;Isaías
3,962073;-0,0015;0,119;0,9767;0,984;standing;Samsung Galaxy S10;Isaías
3,966824;-0,0005;0,1199;0,9808;0,988;standing;Samsung Galaxy S10;Isaías
3,973315;-0,0034;0,1212;0,9865;0,994;standing;Samsung Galaxy S10;Isaías
3,981535;-0,0044;0,118;0,9891;0,996;standing;Samsung Galaxy S10;Isaías
3,982344;-0,0063;0,1192;0,9957;1,003;standing;Samsung Galaxy S10;Isaías
3,987127;-0,0022;0,1177;0,9984;1,005;standing;Samsung Galaxy S10;Isaías
3,992289;-0,0022;0,1165;1,0021;1,009;standing;Samsung Galaxy S10;Isaías
3,99753;-0,0032;0,1168;1,006;1,013;standing;Samsung Galaxy S10;Isaías
4,00284;-0,0042;0,1158;1,0041;1,011;standing;Samsung Galaxy S10;Isaías
4,008228;-0,0066;0,1168;1,0033;1,01;standing;Samsung Galaxy S10;Isaías
4,01308;-0,009;0,117;1,0001;1,007;standing;Samsung Galaxy S10;Isaías
4,017367;-0,0071;0,1175;0,9945;1,001;standing;Samsung Galaxy S10;Isaías
4,022392;-0,0059;0,119;0,9923;0,999;standing;Samsung Galaxy S10;Isaías
4,03019;-0,0056;0,1173;0,9904;0,997;standing;Samsung Galaxy S10;Isaías
4,032893;-0,0012;0,1187;0,9882;0,995;standing;Samsung Galaxy S10;Isaías
4,039022;0,0002;0,1209;0,9921;0,999;standing;Samsung Galaxy S10;Isaías
4,044046;0,0015;0,1209;0,995;1,002;standing;Samsung Galaxy S10;Isaías
4,048327;0,0029;0,1221;0,9974;1,005;standing;Samsung Galaxy S10;Isaías
4,053812;0,0051;0,1241;0,9977;1,005;standing;Samsung Galaxy S10;Isaías
4,058797;0,0056;0,1231;0,9974;1,005;standing;Samsung Galaxy S10;Isaías
4,063582;0,0076;0,1241;0,996;1,004;standing;Samsung Galaxy S10;Isaías
4,069046;0,0063;0,1248;0,9935;1,001;standing;Samsung Galaxy S10;Isaías
4,07547;0,0037;0,1248;0,9904;0,998;standing;Samsung Galaxy S10;Isaías
4,08239;0,0012;0,1239;0,9862;0,994;standing;Samsung Galaxy S10;Isaías
4,083427;-0,0024;0,1251;0,9852;0,993;standing;Samsung Galaxy S10;Isaías
4,08853;-0,0029;0,1261;0,9855;0,994;standing;Samsung Galaxy S10;Isaías
4,099095;-0,0027;0,1239;0,9877;0,995;standing;Samsung Galaxy S10;Isaías
4,100022;-0,0027;0,1256;0,9901;0,998;standing;Samsung Galaxy S10;Isaías
4,103788;-0,0022;0,1261;0,9933;1,001;standing;Samsung Galaxy S10;Isaías
4,109883;-0,0027;0,1268;0,9952;1,003;standing;Samsung Galaxy S10;Isaías
4,114069;-0,0012;0,1278;0,9967;1,005;standing;Samsung Galaxy S10;Isaías
4,119002;-0,0017;0,1263;0,996;1,004;standing;Samsung Galaxy S10;Isaías
4,1239;-0,0005;0,1256;0,9955;1,003;standing;Samsung Galaxy S10;Isaías
4,130848;-0,002;0,1241;0,9938;1,002;standing;Samsung Galaxy S10;Isaías
4,134212;-0,0017;0,1214;0,9923;1;standing;Samsung Galaxy S10;Isaías
4,139197;-0,002;0,1192;0,9935;1,001;standing;Samsung Galaxy S10;Isaías
4,146951;-0,0063;0,1173;0,9931;1;standing;Samsung Galaxy S10;Isaías
4,149662;-0,0066;0,1138;0,994;1,001;standing;Samsung Galaxy S10;Isaías
4,155103;-0,0049;0,1165;0,9967;1,004;standing;Samsung Galaxy S10;Isaías
4,159575;-0,0042;0,1165;0,9987;1,005;standing;Samsung Galaxy S10;Isaías
4,165297;-0,0049;0,1175;1,0011;1,008;standing;Samsung Galaxy S10;Isaías
4,170288;-0,0027;0,1173;1,0021;1,009;standing;Samsung Galaxy S10;Isaías
4,176116;0,0005;0,1199;1,0016;1,009;standing;Samsung Galaxy S10;Isaías
4,183692;0;0,1192;1,0001;1,007;standing;Samsung Galaxy S10;Isaías
4,1849;-0,001;0,1173;0,995;1,002;standing;Samsung Galaxy S10;Isaías
4,190076;-0,0024;0,1156;0,9911;0,998;standing;Samsung Galaxy S10;Isaías
4,201963;-0,0022;0,1163;0,9906;0,997;standing;Samsung Galaxy S10;Isaías
4,202903;0,002;0,1173;0,9913;0,998;standing;Samsung Galaxy S10;Isaías
4,205215;0,002;0,1156;0,9894;0,996;standing;Samsung Galaxy S10;Isaías
4,211151;-0,0061;0,117;0,9899;0,997;standing;Samsung Galaxy S10;Isaías
4,21628;-0,0027;0,118;0,9891;0,996;standing;Samsung Galaxy S10;Isaías
4,220394;0,0015;0,1197;0,9909;0,998;standing;Samsung Galaxy S10;Isaías
4,225366;0,0042;0,119;0,9945;1,002;standing;Samsung Galaxy S10;Isaías
4,230952;0,0022;0,1177;0,9955;1,002;standing;Samsung Galaxy S10;Isaías
4,23555;0,0022;0,1173;0,9952;1,002;standing;Samsung Galaxy S10;Isaías
4,240683;-0,0005;0,1148;0,995;1,002;standing;Samsung Galaxy S10;Isaías
4,245617;0,001;0,1175;0,9977;1,005;standing;Samsung Galaxy S10;Isaías
4,250928;0,0005;0,1165;0,9992;1,006;standing;Samsung Galaxy S10;Isaías
4,255955;0,0015;0,1185;0,9999;1,007;standing;Samsung Galaxy S10;Isaías
4,261373;-0,0015;0,1195;1,0024;1,009;standing;Samsung Galaxy S10;Isaías
4,265914;-0,0015;0,1202;1,0009;1,008;standing;Samsung Galaxy S10;Isaías
4,271094;0;0,1217;1,0036;1,011;standing;Samsung Galaxy S10;Isaías
4,275883;0,0024;0,1253;1,0014;1,009;standing;Samsung Galaxy S10;Isaías
4,281511;-0,0012;0,1236;0,9982;1,006;standing;Samsung Galaxy S10;Isaías
4,285991;-0,0034;0,1246;0,9952;1,003;standing;Samsung Galaxy S10;Isaías
4,291762;-0,0022;0,1239;0,994;1,002;standing;Samsung Galaxy S10;Isaías
4,297007;-0,0027;0,1226;0,9916;0,999;standing;Samsung Galaxy S10;Isaías
4,30164;-0,0034;0,1224;0,9921;1;standing;Samsung Galaxy S10;Isaías
4,306538;0,0005;0,1231;0,9943;1,002;standing;Samsung Galaxy S10;Isaías
4,311914;0,0022;0,1246;0,9965;1,004;standing;Samsung Galaxy S10;Isaías
4,316475;0,0024;0,1251;0,9996;1,007;standing;Samsung Galaxy S10;Isaías
4,321817;0,0007;0,1261;0,9999;1,008;standing;Samsung Galaxy S10;Isaías
4,326837;-0,001;0,1253;1,0001;1,008;standing;Samsung Galaxy S10;Isaías
4,332411;-0,001;0,1239;0,9994;1,007;standing;Samsung Galaxy S10;Isaías
4,338294;-0,0022;0,1226;0,9982;1,006;standing;Samsung Galaxy S10;Isaías
4,342053;-0,0017;0,1214;0,995;1,002;standing;Samsung Galaxy S10;Isaías
4,347161;0,0022;0,1217;0,994;1,001;standing;Samsung Galaxy S10;Isaías
4,35277;0,0034;0,1214;0,9921;0,999;standing;Samsung Galaxy S10;Isaías
4,357144;0;0,1212;0,9901;0,998;standing;Samsung Galaxy S10;Isaías
4,363024;0;0,1214;0,9906;0,998;standing;Samsung Galaxy S10;Isaías
4,367565;0,0015;0,1229;0,9913;0,999;standing;Samsung Galaxy S10;Isaías
4,372658;0,0002;0,1229;0,9916;0,999;standing;Samsung Galaxy S10;Isaías
4,377364;0,0002;0,1209;0,9945;1,002;standing;Samsung Galaxy S10;Isaías
4,382817;0,0022;0,1226;1,0009;1,008;standing;Samsung Galaxy S10;Isaías
4,388088;0,0012;0,1243;1,0063;1,014;standing;Samsung Galaxy S10;Isaías
4,393853;0,0015;0,1241;1,0126;1,02;standing;Samsung Galaxy S10;Isaías
4,401237;0,0007;0,1241;1,0143;1,022;standing;Samsung Galaxy S10;Isaías
4,410891;-0,0012;0,1236;1,0146;1,022;standing;Samsung Galaxy S10;Isaías
4,411562;-0,0027;0,1197;1,0109;1,018;standing;Samsung Galaxy S10;Isaías
4,418875;-0,0002;0,1192;1,0068;1,014;standing;Samsung Galaxy S10;Isaías
4,419825;-0,0046;0,1182;1,0043;1,011;standing;Samsung Galaxy S10;Isaías
4,423161;-0,0051;0,1202;1,0004;1,008;standing;Samsung Galaxy S10;Isaías
4,429401;-0,0061;0,1234;1,0018;1,009;standing;Samsung Galaxy S10;Isaías
4,433405;-0,0039;0,1261;0,9938;1,002;standing;Samsung Galaxy S10;Isaías
4,438539;-0,0044;0,128;0,9877;0,996;standing;Samsung Galaxy S10;Isaías
4,443433;-0,0063;0,1314;0,9855;0,994;standing;Samsung Galaxy S10;Isaías
4,44897;-0,011;0,1309;0,983;0,992;standing;Samsung Galaxy S10;Isaías
4,45425;-0,0112;0,129;0,9833;0,992;standing;Samsung Galaxy S10;Isaías
4,458618;-0,0107;0,1297;0,9811;0,99;standing;Samsung Galaxy S10;Isaías
4,46385;-0,0105;0,1302;0,9772;0,986;standing;Samsung Galaxy S10;Isaías
4,469345;-0,0112;0,1258;0,9723;0,98;standing;Samsung Galaxy S10;Isaías
4,473941;-0,0117;0,1243;0,9701;0,978;standing;Samsung Galaxy S10;Isaías
4,483206;-0,0093;0,1248;0,964;0,972;standing;Samsung Galaxy S10;Isaías
4,483968;-0,0071;0,1226;0,9623;0,97;standing;Samsung Galaxy S10;Isaías
4,489023;-0,0063;0,1214;0,9603;0,968;standing;Samsung Galaxy S10;Isaías
4,494122;-0,0039;0,1212;0,9623;0,97;standing;Samsung Galaxy S10;Isaías
4,49925;-0,0037;0,1204;0,9655;0,973;standing;Samsung Galaxy S10;Isaías
4,504159;-0,0032;0,1224;0,964;0,972;standing;Samsung Galaxy S10;Isaías
4,510174;-0,0039;0,1234;0,9633;0,971;standing;Samsung Galaxy S10;Isaías
4,514522;-0,0093;0,1239;0,9618;0,97;standing;Samsung Galaxy S10;Isaías
4,519524;-0,0103;0,128;0,9564;0,965;standing;Samsung Galaxy S10;Isaías
4,524422;-0,0098;0,1324;0,9535;0,963;standing;Samsung Galaxy S10;Isaías
4,530452;-0,0098;0,1346;0,9528;0,962;standing;Samsung Galaxy S10;Isaías
4,535053;-0,0144;0,1365;0,9542;0,964;standing;Samsung Galaxy S10;Isaías
4,54018;-0,0156;0,1397;0,9581;0,968;standing;Samsung Galaxy S10;Isaías
4,545667;-0,0171;0,14;0,9638;0,974;standing;Samsung Galaxy S10;Isaías
4,55057;-0,0132;0,1417;0,9713;0,982;standing;Samsung Galaxy S10;Isaías
4,554963;-0,0132;0,1405;0,9828;0,993;standing;Samsung Galaxy S10;Isaías
4,559943;-0,0137;0,1397;0,9955;1,005;standing;Samsung Galaxy S10;Isaías
4,566532;-0,0125;0,1385;1,0116;1,021;standing;Samsung Galaxy S10;Isaías
4,570368;-0,0098;0,1373;1,0243;1,034;standing;Samsung Galaxy S10;Isaías
4,575915;-0,0063;0,1373;1,0343;1,043;standing;Samsung Galaxy S10;Isaías
4,582563;-0,0032;0,138;1,0395;1,049;standing;Samsung Galaxy S10;Isaías
4,585687;-0,0022;0,1358;1,0419;1,051;standing;Samsung Galaxy S10;Isaías
4,590363;-0,0039;0,1336;1,0412;1,05;standing;Samsung Galaxy S10;Isaías
4,601648;-0,0063;0,1285;1,0341;1,042;standing;Samsung Galaxy S10;Isaías
4,602594;-0,009;0,1261;1,0251;1,033;standing;Samsung Galaxy S10;Isaías
4,60576;-0,0061;0,1234;1,0199;1,027;standing;Samsung Galaxy S10;Isaías
4,610822;-0,0059;0,1246;1,0141;1,022;standing;Samsung Galaxy S10;Isaías
4,618738;-0,0051;0,1251;1,0109;1,019;standing;Samsung Galaxy S10;Isaías
4,621655;-0,0046;0,1253;1,009;1,017;standing;Samsung Galaxy S10;Isaías
4,62573;-0,0056;0,1219;1,0075;1,015;standing;Samsung Galaxy S10;Isaías
4,631585;-0,0083;0,1241;1,0068;1,014;standing;Samsung Galaxy S10;Isaías
4,636295;-0,0078;0,1234;1,0063;1,014;standing;Samsung Galaxy S10;Isaías
4,641578;-0,0049;0,1253;1,0043;1,012;standing;Samsung Galaxy S10;Isaías
4,647071;-0,001;0,1236;0,9994;1,007;standing;Samsung Galaxy S10;Isaías
4,651666;-0,0007;0,1231;0,9948;1,002;standing;Samsung Galaxy S10;Isaías
4,656284;-0,0005;0,1204;0,9913;0,999;standing;Samsung Galaxy S10;Isaías
4,662462;-0,0007;0,117;0,9899;0,997;standing;Samsung Galaxy S10;Isaías
4,666646;0;0,117;0,9877;0,995;standing;Samsung Galaxy S10;Isaías
4,671815;-0,001;0,1192;0,9877;0,995;standing;Samsung Galaxy S10;Isaías
4,677936;0,0005;0,1209;0,986;0,993;standing;Samsung Galaxy S10;Isaías
4,682013;0,0002;0,1202;0,9843;0,992;standing;Samsung Galaxy S10;Isaías
4,687706;-0,0017;0,1182;0,9838;0,991;standing;Samsung Galaxy S10;Isaías
4,692751;-0,0034;0,1199;0,9843;0,992;standing;Samsung Galaxy S10;Isaías
4,701458;-0,0022;0,1217;0,986;0,993;standing;Samsung Galaxy S10;Isaías
4,702363;-0,0042;0,1209;0,9845;0,992;standing;Samsung Galaxy S10;Isaías
4,710956;-0,0032;0,1212;0,9848;0,992;standing;Samsung Galaxy S10;Isaías
4,712648;-0,0054;0,1209;0,9857;0,993;standing;Samsung Galaxy S10;Isaías
4,720541;-0,0056;0,1221;0,9891;0,997;standing;Samsung Galaxy S10;Isaías
4,722257;-0,0044;0,1248;0,9906;0,998;standing;Samsung Galaxy S10;Isaías
4,727409;-0,0027;0,1239;0,995;1,003;standing;Samsung Galaxy S10;Isaías
4,732573;-0,0007;0,1258;0,9992;1,007;standing;Samsung Galaxy S10;Isaías
4,737538;0,0002;0,1268;1,0031;1,011;standing;Samsung Galaxy S10;Isaías
4,742514;0,0012;0,1229;1,0016;1,009;standing;Samsung Galaxy S10;Isaías
4,748384;-0,0015;0,1256;1,0016;1,009;standing;Samsung Galaxy S10;Isaías
4,753571;-0,0029;0,1248;1,0006;1,008;standing;Samsung Galaxy S10;Isaías
4,757868;-0,0027;0,1261;1,0009;1,009;standing;Samsung Galaxy S10;Isaías
4,763843;-0,0029;0,1248;1,0006;1,008;standing;Samsung Galaxy S10;Isaías
4,76876;-0,0032;0,1258;0,9987;1,007;standing;Samsung Galaxy S10;Isaías
4,773089;0,0007;0,1265;0,9999;1,008;standing;Samsung Galaxy S10;Isaías
4,778577;0,0002;0,1258;1,0009;1,009;standing;Samsung Galaxy S10;Isaías
4,7832;0,0037;0,1275;1,0014;1,009;standing;Samsung Galaxy S10;Isaías
4,788219;0,0066;0,1287;0,997;1,005;standing;Samsung Galaxy S10;Isaías
4,793288;0,0049;0,1314;0,9965;1,005;standing;Samsung Galaxy S10;Isaías
