actividad,sujeto,movil,actividad_cat,userID,gFx_mean,gFy_mean,gFz_mean,TgF_mean,gFx_energia,gFy_energia,gFz_energia,TgF_energia,gFx_median,gFy_median,gFz_median,TgF_median,gFx_kurtosis,gFy_kurtosis,gFz_kurtosis,TgF_kurtosis
Standing,Alvaro,Unespecified,1,0,0.45401164711713216,0.2164285147991546,0.7139763045122257,1.0283949999999977,3.225676460989771e-06,3.571361550972407e-07,1.9120476474397755e-06,7.693975000000001e-06,0.45390715347761446,0.2164904862579281,0.7140912528358961,1.028,-0.26870531025664013,0.46235066595676555,1.7495828937854032,1.7476080379285488
Standing,Alvaro,Unespecified,1,0,0.4540740128861722,0.21643842494714627,0.7139629442903955,1.0283674999999979,3.0780858624525722e-06,3.55619340250931e-07,1.7145050777815602e-06,6.897443750000009e-06,0.4540723608128201,0.2164904862579281,0.7139400050415933,1.028,-0.1376861066597348,0.4910902638443675,1.8267334126200065,1.8158623606914377
Standing,Alvaro,Unespecified,1,0,0.4541045762431852,0.21642943974630047,0.7139475674313084,1.0283374999999981,3.0495867100920245e-06,3.532900713586551e-07,1.7082765433937811e-06,6.903593750000013e-06,0.4540723608128201,0.2164904862579281,0.7139400050415933,1.028,-0.08825600143214096,0.5079754993143033,1.857690117261388,1.8287268791854787
Standing,Alvaro,Unespecified,1,0,0.45408206674376345,0.2164397463002117,0.7140010083186286,1.0284424999999984,3.021343391306745e-06,3.4293274452574595e-07,1.771155770930715e-06,7.106693750000008e-06,0.4540723608128201,0.2164904862579281,0.7140912528358961,1.029,-0.04776554075624295,0.3996258611829582,1.739371547076498,1.7344461104406959
Standing,Alvaro,Unespecified,1,0,0.4540308524698496,0.21644080338266417,0.7139880262162838,1.0284099999999985,2.827705137399527e-06,3.5671336751159075e-07,1.7831893655809054e-06,7.166900000000003e-06,0.4540723608128201,0.2164904862579281,0.7140912528358961,1.028,0.010520050746313903,0.4123232912466537,1.6998083731413303,1.6796662266815021
Standing,Alvaro,Unespecified,1,0,0.45396229142573935,0.21645018498942953,0.7139814721451976,1.0283924999999987,2.7005650193896854e-06,3.6710454877888314e-07,1.8164502818787006e-06,7.2934437500000026e-06,0.45390715347761446,0.2164904862579281,0.7140912528358961,1.0285,0.09321634932070566,0.35902500765466794,1.622326029977195,1.6037024359373477
Standing,Alvaro,Unespecified,1,0,0.4539571286965141,0.2164485993657508,0.7140054197126289,1.0284324999999988,2.6606280719987385e-06,3.665970989176671e-07,1.9632957372230797e-06,7.865443750000002e-06,0.45390715347761446,0.2164904862579281,0.7140912528358961,1.029,0.1511170943908584,0.3476258568594699,2.02301770862407,1.9381300150620877
Standing,Alvaro,Unespecified,1,0,0.4540339501073848,0.21644318181818206,0.7140166372573731,1.0284599999999988,2.389022627618708e-06,3.7404062224834827e-07,2.0491073031359343e-06,8.198400000000004e-06,0.4540723608128201,0.2164904862579281,0.7140912528358961,1.029,-0.13325069801198808,0.3499002006623959,1.8448356724854298,1.766860239880006
Standing,Alvaro,Unespecified,1,0,0.4541068478440444,0.21644080338266403,0.7139915553314844,1.0284149999999987,2.135905903423333e-06,3.7073703006762925e-07,2.0464826595312626e-06,8.182775e-06,0.4540723608128201,0.2164904862579281,0.7140912528358961,1.0285,-0.24209789732201292,0.27504481639518286,1.857177434409694,1.7783234048963994
Standing,Alvaro,Unespecified,1,0,0.4540950768214111,0.21642613636363645,0.7140023947567427,1.0284374999999988,2.1137380243446226e-06,3.8250850848012796e-07,2.045717842099016e-06,8.176093749999999e-06,0.4540723608128201,0.2164904862579281,0.7140912528358961,1.028,-0.20021495457757066,0.23669873256691876,1.8588136093599328,1.7850957555624243
Standing,Alvaro,Unespecified,1,0,0.4540446885841735,0.2164094873150106,0.7140265944038312,1.0284824999999984,2.0066684959655764e-06,3.682159659398228e-07,1.8869759045017876e-06,7.514693750000005e-06,0.45390715347761446,0.2164904862579281,0.7140912528358961,1.029,-0.1440063561983611,0.03828708895594701,1.7292710665771436,1.6512145121085915
Standing,Alvaro,Unespecified,1,0,0.45398624648934444,0.21643102536997888,0.7140272246029743,1.0284849999999983,1.854800286698733e-06,3.8935043903562216e-07,1.836838058169473e-06,7.279775000000008e-06,0.45390715347761446,0.2164904862579281,0.7140912528358961,1.029,-0.04499165904786118,0.34434663275457744,1.5495619112608345,1.4078395330291018
Standing,Alvaro,Unespecified,1,0,0.45397034528333086,0.21644106765327703,0.7140158810184021,1.0284624999999985,1.8629138231540247e-06,3.851360770172873e-07,1.8701425022124553e-06,7.393593750000006e-06,0.45390715347761446,0.2164904862579281,0.7140912528358961,1.029,-0.05464134067522686,0.32464323770519377,1.473546438031497,1.3359849480236532
Standing,Alvaro,Unespecified,1,0,0.45402362464893464,0.2164080338266384,0.7139795815477694,1.0283924999999987,1.7736104631567055e-06,4.205601419574597e-07,1.8422308598496237e-06,7.298443750000006e-06,0.45390715347761446,0.2164904862579281,0.7140912528358961,1.028,-0.09976798738082326,0.3106270734986287,1.6289415531201215,1.468160285224994
Standing,Alvaro,Unespecified,1,0,0.4541186188666779,0.21642270084566578,0.714008570708344,1.0284499999999983,1.7913819196470072e-06,4.2043804600096814e-07,1.8490977588040625e-06,7.3275000000000065e-06,0.4540723608128201,0.2164904862579281,0.7140912528358961,1.029,-0.1955256438369526,0.27141471363904923,1.587986994325032,1.432798095535417
Standing,Alvaro,Unespecified,1,0,0.45415909466380355,0.21642600422832958,0.7140083186286869,1.0284524999999984,1.8338648780859662e-06,4.273909506590587e-07,1.7524053527307413e-06,6.937743750000006e-06,0.4540723608128201,0.2164904862579281,0.7140912528358961,1.029,-0.28256122891206825,0.23143659468289002,1.8391859345583468,1.6651579733495439
Standing,Alvaro,Unespecified,1,0,0.45408165372542575,0.21640473044397435,0.7139938240483992,1.0284249999999986,1.7695024130697027e-06,4.375131122641702e-07,1.7598119798394774e-06,6.919375000000006e-06,0.4540723608128201,0.2164904862579281,0.7140912528358961,1.029,-0.18774667514626575,0.14295942408865558,1.8260677827976792,1.6796110301790037
Standing,Alvaro,Unespecified,1,0,0.45397468197588003,0.21644674947145867,0.7140098311066296,1.0284524999999984,1.7277730953945557e-06,4.5252220250280746e-07,1.7710436154996713e-06,6.957743750000009e-06,0.45390715347761446,0.2164904862579281,0.7140912528358961,1.029,-0.2763433403490678,0.13770177522336846,1.772552399437675,1.6340452699215708
Standing,Alvaro,Unespecified,1,0,0.4539480422930781,0.2164511099365749,0.7140069321905722,1.028442499999998,1.734738259368635e-06,4.666359049340972e-07,1.7863030291053275e-06,7.011693750000008e-06,0.45390715347761446,0.2164904862579281,0.7140912528358961,1.029,-0.25525183154978937,0.05998240263534971,1.717035214300986,1.5895541030514186
Standing,Alvaro,Unespecified,1,0,0.45400483231455496,0.21644040697674402,0.7139906730526847,1.028409999999998,1.7175039297128854e-06,4.7553274203947874e-07,1.8246321794329395e-06,7.156900000000003e-06,0.45390715347761446,0.2164904862579281,0.7140912528358961,1.029,-0.17193801654873564,0.028023017317475585,1.6126863158464362,1.4836658104973228
Standing,Alvaro,Unespecified,1,0,0.4541159342474807,0.21645058139534867,0.713987269977313,1.0284074999999984,1.7578985970177079e-06,4.831458343576407e-07,1.816190005025715e-06,7.131443750000002e-06,0.4540723608128201,0.2164904862579281,0.7140912528358961,1.029,-0.2368563864505271,-0.010627054976298123,1.6539213875550516,1.5137014047478878
Standing,Alvaro,Unespecified,1,0,0.45415723608128206,0.2164345930232557,0.7139920594907995,1.0284174999999984,1.762555544245441e-06,4.932283972741602e-07,1.8094742776125952e-06,7.093193750000001e-06,0.4540723608128201,0.2164904862579281,0.7140912528358961,1.029,-0.2758135171598286,-0.06496880051484588,1.684588153644066,1.5572891531109354
Standing,Alvaro,Unespecified,1,0,0.45416054022798596,0.21642930761099355,0.7140002520796576,1.0284324999999983,1.7404901435933616e-06,5.016747207279815e-07,1.808103074208966e-06,7.0904437500000004e-06,0.4540723608128201,0.2164904862579281,0.7140912528358961,1.029,-0.24764956298231589,-0.10176340411704077,1.6872068874296522,1.5599440253074013
Standing,Alvaro,Unespecified,1,0,0.45407091524863674,0.21643710359408025,0.7139841189815983,1.0283974999999987,1.8167361400175388e-06,5.116399192773425e-07,1.9294785077469e-06,7.559493750000008e-06,0.4540723608128201,0.2164904862579281,0.7140912528358961,1.029,-0.20434986496858976,-0.13217157181018813,1.4977010429167574,1.3847774879735582
Standing,Alvaro,Unespecified,1,0,0.45399512638361095,0.2164286469344609,0.7139827325434838,1.0283874999999982,1.8606689357724465e-06,5.224124387093339e-07,1.931092195640513e-06,7.572343750000008e-06,0.45390715347761446,0.2164904862579281,0.7140912528358961,1.029,-0.15459381981367937,-0.19719961250613238,1.4926053172849283,1.3753621962169902
Standing,Alvaro,Unespecified,1,0,0.45398727903518854,0.21641939746300204,0.713991429291656,1.0283974999999987,1.887916853410818e-06,5.230685757099017e-07,1.938260881666243e-06,7.5744937500000056e-06,0.45390715347761446,0.2164904862579281,0.7140912528358961,1.029,-0.1884018065805595,-0.19312044915538396,1.4807020703550844,1.3870831570085533
Standing,Alvaro,Unespecified,1,0,0.4540378737815952,0.2164283826638477,0.7139916813713133,1.0284049999999987,1.9922058175389908e-06,5.184966382319706e-07,1.9225903215010166e-06,7.530975000000005e-06,0.45390715347761446,0.2164904862579281,0.7140912528358961,1.029,-0.2652550628722441,-0.20636636006143183,1.5343794844767586,1.4228605607776972
Standing,Alvaro,Unespecified,1,0,0.45413968280191575,0.21641741543340381,0.7139785732291404,1.0283774999999986,2.1136111097388494e-06,5.134593463241265e-07,1.7764906203428206e-06,6.979993750000008e-06,0.4540723608128201,0.2164904862579281,0.7140912528358961,1.029,-0.32413381073486613,-0.18206033985017323,1.4537202673446918,1.362299696027983
Standing,Alvaro,Unespecified,1,0,0.45417788699818223,0.21642904334038054,0.7139948323670282,1.0284099999999987,2.1081504979460383e-06,5.115175439650223e-07,1.7159586344081935e-06,6.746900000000008e-06,0.4540723608128201,0.2164904862579281,0.7140912528358961,1.029,-0.3505459618150035,-0.16376445245825266,1.5154079724204408,1.3686294942508752
Standing,Alvaro,Unespecified,1,0,0.4541188253758463,0.2164401427061311,0.7139992437610286,1.028417499999999,2.2215930500770296e-06,5.124789470464287e-07,1.7451623359313895e-06,6.843193750000011e-06,0.4540723608128201,0.2164904862579281,0.7140912528358961,1.029,-0.33813577366712577,-0.17233307149972932,1.4294435524043063,1.3061862687545007
Standing,Alvaro,Unespecified,1,0,0.45403869981827166,0.21643221458773784,0.7140075623897151,1.0284274999999992,2.2317622534482385e-06,5.128609661409584e-07,1.739557805131569e-06,6.819743750000009e-06,0.45390715347761446,0.2164904862579281,0.7140912528358961,1.029,-0.28373354048182486,-0.1796379598442721,1.4463470953182371,1.3288931463980713
Standing,Alvaro,Unespecified,1,0,0.45397220386585135,0.21643644291754746,0.7139974792034284,1.028407499999999,2.0951304923011995e-06,5.070363971311296e-07,1.713075143693995e-06,6.701443750000007e-06,0.45390715347761446,0.2164904862579281,0.7140912528358961,1.029,-0.13729465853937528,-0.16693814018740571,1.5464758299158987,1.4441737889529191
Standing,Alvaro,Unespecified,1,0,0.45402197257558213,0.2164195295983086,0.714019158053945,1.028452499999999,2.1920260835989398e-06,5.107747368188764e-07,1.6901984858826296e-06,6.627743750000003e-06,0.45390715347761446,0.2164904862579281,0.7140912528358961,1.029,-0.22380424201740068,-0.1447702616629143,1.5821394720716375,1.464997363467461
Standing,Alvaro,Unespecified,1,0,0.4540928052205515,0.2164116014799154,0.7140220569700025,1.0284649999999989,2.2254151584867187e-06,5.188613896443932e-07,1.781152140017777e-06,6.9987750000000065e-06,0.45390715347761446,0.2164904862579281,0.7140912528358961,1.029,-0.2971769560034523,-0.11798094655096447,1.6823590196592972,1.593418178099654
Standing,Alvaro,Unespecified,1,0,0.45409548983974873,0.2164137156448203,0.7139997479203428,1.0284199999999988,2.225110537845256e-06,5.188133404420099e-07,1.8962103474155996e-06,7.453600000000007e-06,0.4539897571452173,0.2164904862579281,0.7140912528358961,1.029,-0.30224952801606575,-0.11481081132705384,1.86897022227038,1.8138581753952039
Standing,Alvaro,Unespecified,1,0,0.4540837188171153,0.21640116279069768,0.7140032770355431,1.0284249999999986,2.2339945176028956e-06,5.206044477917498e-07,1.912564579128974e-06,7.53437500000001e-06,0.45390715347761446,0.21641120507399575,0.7140912528358961,1.029,-0.30966232640973423,-0.12102711768842189,1.8142771591330273,1.7523768033317824
Standing,Alvaro,Unespecified,1,0,0.45405150338675027,0.21639640591966175,0.7140277287622888,1.0284749999999987,2.267566501342869e-06,5.248023278162437e-07,1.924199323013312e-06,7.569375000000015e-06,0.45390715347761446,0.21641120507399575,0.7140912528358961,1.029,-0.3375194058911979,-0.14244894505419436,1.7885226449213407,1.7353292219539718
Standing,Alvaro,Unespecified,1,0,0.4540166033371881,0.21638781712473576,0.714013864381144,1.0284449999999987,2.2565851894912737e-06,5.291116533562943e-07,1.9920298474514733e-06,7.82697500000002e-06,0.45390715347761446,0.21633192389006342,0.7140912528358961,1.029,-0.31018949971150533,-0.14862493183358705,1.5953072309291159,1.5518766381352842
Standing,Alvaro,Unespecified,1,0,0.4540500578225673,0.21638345665961942,0.7140326443156028,1.0284799999999985,2.326440933164601e-06,5.418926888110187e-07,2.093719095698083e-06,8.179600000000024e-06,0.45390715347761446,0.21633192389006342,0.7140912528358961,1.029,-0.33562452882572913,-0.1877590688283055,1.5661853255990827,1.520087610818245
Standing,Alvaro,Unespecified,1,0,0.4540872294729887,0.21639944503171246,0.714015628938744,1.0284424999999984,2.3799395335148465e-06,5.462397972267809e-07,2.1318936431000822e-06,8.331693750000027e-06,0.45390715347761446,0.21641120507399575,0.7140912528358961,1.029,-0.423427086039879,-0.20792733468235802,1.4557681172793515,1.4148680935611324
Standing,Alvaro,Unespecified,1,0,0.45411345613745246,0.21637896405919668,0.714023191328459,1.0284649999999984,2.3830263816026205e-06,5.514285698322545e-07,2.1468964177555447e-06,8.398775000000029e-06,0.4540723608128201,0.21633192389006342,0.7140912528358961,1.029,-0.4350647017083382,-0.20646092884175182,1.4193706416053926,1.3718690051263591
Standing,Alvaro,Unespecified,1,0,0.45409631587642485,0.21636733615221995,0.7140253340055451,1.0284699999999984,2.3900265153269455e-06,5.584772760795446e-07,2.1504687270943304e-06,8.40910000000003e-06,0.45390715347761446,0.21633192389006342,0.7140912528358961,1.029,-0.43614070919349457,-0.22152687607116128,1.4023792347883752,1.357537844905929
Standing,Alvaro,Unespecified,1,0,0.45406471997356684,0.21637182875264283,0.7140234434081169,1.0284699999999989,2.4377426115979782e-06,5.597591701344058e-07,2.148049045156971e-06,8.359100000000031e-06,0.45390715347761446,0.21633192389006342,0.7140912528358961,1.029,-0.42974793041909054,-0.23588241481411965,1.4056552661095507,1.3804493805103277
Standing,Alvaro,Unespecified,1,0,0.45405955724434155,0.2163580866807613,0.7140076884295433,1.0284349999999984,2.433150699576492e-06,5.648434462005392e-07,2.1064129299898034e-06,8.215775000000039e-06,0.45390715347761446,0.21633192389006342,0.7140912528358961,1.029,-0.41919875494868064,-0.260710032774635,1.4571345586912914,1.4311631400127354
Standing,Alvaro,Unespecified,1,0,0.4540533619692714,0.2163546511627908,0.7140160070582304,1.0284574999999985,2.448135664016794e-06,5.552060193358949e-07,2.150270469335233e-06,8.378193750000044e-06,0.45390715347761446,0.21633192389006342,0.7141920846987648,1.029,-0.4103482118331958,-0.2723787461122109,1.3730714560936468,1.3826827110199558
Standing,Alvaro,Unespecified,1,0,0.4541105650090863,0.2163571617336154,0.7139992437610283,1.0284224999999985,2.5296509621123177e-06,5.598136969000462e-07,2.1971010648793e-06,8.603993750000048e-06,0.45390715347761446,0.21633192389006342,0.7141920846987648,1.029,-0.47333553835151276,-0.2724798067773939,1.3202504954418046,1.3275558240502336
Standing,Alvaro,Unespecified,1,0,0.45414546505864833,0.21635253699788604,0.713977438870683,1.0283849999999983,2.572898691930719e-06,5.636922906730932e-07,2.0384232274469724e-06,7.996775000000045e-06,0.4540723608128201,0.21633192389006342,0.7140912528358961,1.029,-0.5365313706448305,-0.2856848155210421,0.9914899052343902,1.0136719926288782
Standing,Alvaro,Unespecified,1,0,0.4541526928795637,0.21636878964059217,0.7139882782959412,1.0284099999999985,2.574194918221807e-06,5.588401418401303e-07,1.9466514899928637e-06,7.621900000000045e-06,0.4540723608128201,0.21633192389006342,0.7141416687673305,1.029,-0.5372602635441286,-0.29630369561881764,1.1103292035985888,1.144732251438822
Standing,Alvaro,Unespecified,1,0,0.4541091194449033,0.2163546511627909,0.7140012603982856,1.0284324999999988,2.684462089092457e-06,5.528175270081237e-07,1.923376743945486e-06,7.550443750000047e-06,0.4539897571452173,0.21633192389006342,0.7141416687673305,1.029,-0.5879970056671815,-0.23089684030035462,1.1848378913473425,1.20607442004495
Standing,Alvaro,Unespecified,1,0,0.4540956963489179,0.216348969344609,0.7139892866145697,1.028404999999999,2.712681611389156e-06,5.536371395471777e-07,1.914844591016822e-06,7.525975000000049e-06,0.4539897571452173,0.21633192389006342,0.7140912528358961,1.029,-0.6204477820489851,-0.2448395947921984,1.2108486798784845,1.2205355932374715
Standing,Alvaro,Unespecified,1,0,0.4541033371881713,0.21637077167019036,0.7139749180741112,1.0283824999999986,2.723132833002282e-06,5.566018905685024e-07,1.8933182464685996e-06,7.4711937500000476e-06,0.4539897571452173,0.21633192389006342,0.7140912528358961,1.029,-0.6392463757798859,-0.2618375091007379,1.2864435168632946,1.2723429886713893
Standing,Alvaro,Unespecified,1,0,0.45411614075664986,0.2163442124735731,0.7139771867910254,1.0283849999999988,2.770143947637585e-06,5.255477713830141e-07,1.8351388716172516e-06,7.236775000000043e-06,0.4539897571452173,0.21633192389006342,0.7140912528358961,1.029,-0.6722596915235854,-0.34824266694294437,1.3710832850587469,1.3724450711573386
Standing,Alvaro,Unespecified,1,0,0.4541623988105076,0.216322013742072,0.7139891605747413,1.028409999999999,2.7953753900679323e-06,5.176808319160696e-07,1.7842038638785285e-06,7.041900000000045e-06,0.4540723608128201,0.21633192389006342,0.7140912528358961,1.029,-0.6699815967225655,-0.3363291208352339,1.5180023261971023,1.518851863779327
Standing,Alvaro,Unespecified,1,0,0.4541617792830006,0.2163438160676534,0.7139913032518268,1.028417499999999,2.786667367858478e-06,4.896810845934167e-07,1.7643725437404792e-06,6.963193750000046e-06,0.4540723608128201,0.21633192389006342,0.7140912528358961,1.029,-0.6586560414934852,-0.33180676046000857,1.5347067805335586,1.5365577134230053
Standing,Alvaro,Unespecified,1,0,0.4540950768214115,0.2163438160676535,0.7139867658179976,1.0284049999999996,2.704948562874944e-06,4.7639771498107286e-07,1.7612081719815056e-06,6.93097500000004e-06,0.4540723608128201,0.21633192389006342,0.7140912528358961,1.029,-0.5874709172032828,-0.2563235015150034,1.549414515694175,1.5634547716691651
Standing,Alvaro,Unespecified,1,0,0.4540207335205688,0.21632928118393255,0.7139918074111411,1.0284124999999995,2.7531215261391183e-06,4.7023268105610114e-07,1.763964717362929e-06,6.9473437500000416e-06,0.45390715347761446,0.21633192389006342,0.7140912528358961,1.029,-0.5263505980871366,-0.17948829698337398,1.5396819412055116,1.548526395904104
Standing,Alvaro,Unespecified,1,0,0.45402651577730085,0.21633126321353083,0.7139992437610277,1.0284199999999997,2.7391172499630023e-06,4.76908848847268e-07,1.7104926457491768e-06,6.743600000000041e-06,0.45390715347761446,0.21633192389006342,0.7140912528358961,1.029,-0.5104935799081036,-0.11838967665098687,1.7283050510367408,1.733655331690235
Standing,Alvaro,Unespecified,1,0,0.4541029241698332,0.21631170718816084,0.7139828585833118,1.0283949999999993,2.670379514792628e-06,4.469028203485034e-07,1.6996853738324957e-06,6.71897500000004e-06,0.4540723608128201,0.21633192389006342,0.7140912528358961,1.029,-0.5034468602383311,-0.06495535741311231,1.7722885758767317,1.7603961624917712
Standing,Alvaro,Unespecified,1,0,0.4541630183380144,0.21630391120507414,0.7139976052432564,1.0284299999999995,2.693612350704406e-06,4.3320853577319135e-07,1.675143843311824e-06,6.63010000000004e-06,0.4540723608128201,0.21633192389006342,0.7140912528358961,1.029,-0.4799568446898088,-0.032854758909230064,1.8795167212431698,1.8553323539818765
Standing,Alvaro,Unespecified,1,0,0.4520768627127046,0.2242815803382665,0.7098261910763796,1.0300474999999993,0.00029023911976607924,0.004173245942758174,0.0011625215959412828,0.00016582024375000006,0.4540723608128201,0.21633192389006342,0.7140912528358961,1.029,60.60226793654623,61.67953024629804,61.50620098918455,57.60868083119275
Standing,Alvaro,Unespecified,1,0,0.4487807698661822,0.23737394291754768,0.7023427022939243,1.0319174999999994,0.0006855445369416894,0.010663477904001606,0.003288508558206032,0.00030647069375000025,0.45390715347761446,0.21633192389006342,0.7140912528358961,1.029,20.147413736910753,20.048318535622396,20.34852098892059,23.312594574349703
Standing,Alvaro,Unespecified,1,0,0.4455030563357013,0.2500905126849895,0.6935027728762282,1.0321224999999994,0.0010624906803056839,0.01642660911706727,0.006126597082201798,0.0003123124937500003,0.45390715347761446,0.21633192389006342,0.7139400050415933,1.029,10.518159572353783,10.477476954154563,11.146892245352028,22.153604773242805
Standing,Alvaro,Unespecified,1,0,0.4419104163224848,0.26230602536997893,0.6841304512225855,1.0311899999999996,0.0015065759468583576,0.02142265436392913,0.00916544873894721,0.0003573089000000003,0.45390715347761446,0.21633192389006342,0.7139400050415933,1.029,6.3571495645031515,6.259595510806495,6.800282122520699,17.860992940895674
Standing,Alvaro,Unespecified,1,0,0.4383625887989426,0.27418221458773795,0.6748871943534149,1.0297749999999994,0.0019281747408448108,0.025842142011774715,0.011953613091579393,0.0004466893750000002,0.45390715347761446,0.21633192389006342,0.7139400050415933,1.029,3.97340880777812,3.888903209925738,4.231967780117258,12.712609787882895
Standing,Alvaro,Unespecified,1,0,0.4354514290434496,0.2863189746300214,0.6661386438114439,1.0289974999999993,0.0021800624330815454,0.030175857764793014,0.0142583383379226,0.0004734774937500002,0.45390715347761446,0.2164904862579281,0.7139400050415933,1.029,2.5164355636331024,2.356100259439276,2.5814308902075673,11.414570815470691
Standing,Alvaro,Unespecified,1,0,0.43326160581529827,0.29843723572938713,0.6566929669775644,1.0276699999999996,0.002288645495920733,0.03420768808313784,0.016837089235436115,0.0005447661000000003,0.45365934247480594,0.2164904862579281,0.7138895891101589,1.028,1.762756119949997,1.2990129128407224,1.491782755907149,9.006603971263827
Standing,Alvaro,Unespecified,1,0,0.4312186106063109,0.3104207188160678,0.6461525081925887,1.0255424999999996,0.0023603979385884927,0.03784395360681897,0.019965201749256173,0.0007231581937499999,0.45365934247480594,0.2164904862579281,0.7138391731787246,1.028,1.2324268144086519,0.5335480191868736,0.7801811053485546,6.73268442508269
Standing,Alvaro,Unespecified,1,0,0.42844333388402456,0.3220882663847781,0.6362009074867656,1.0232024999999991,0.002520990548403198,0.04095864050899749,0.02249008538485104,0.0009258764937499998,0.4534941351396002,0.2164904862579281,0.7138391731787246,1.028,0.5734660967407312,-0.038900060083899124,0.16854391306606153,4.924390213001262
Standing,Alvaro,Unespecified,1,0,0.42577378985626974,0.3334278541226216,0.627259516007058,1.0208549999999992,0.0026626789246462002,0.04357923951235368,0.024216403918014953,0.0011162989749999997,0.4534941351396002,0.21659619450317125,0.7136879253844215,1.028,0.07014632086262029,-0.47725014452117653,-0.3182998759923521,3.564925437424212
Standing,Alvaro,Unespecified,1,0,0.4242295142904348,0.3446284355179705,0.6169931938492563,1.017404999999999,0.0026793635369926332,0.04585302710841019,0.02656186905062303,0.0015321659749999994,0.4534941351396002,0.21659619450317125,0.7135870935215529,1.028,-0.11747360947450547,-0.8222375656761538,-0.6728575070397516,3.413346849805606
Standing,Alvaro,Unespecified,1,0,0.4238487113827856,0.35626136363636385,0.6055303755986892,1.0142099999999985,0.0026663675110437544,0.04814034108725009,0.029452539683736935,0.001860270899999999,0.45324632413679167,0.21659619450317125,0.7134358457272498,1.028,-0.1288852222852821,-1.1037876367799735,-0.9121606706870486,2.4622412996626224
Standing,Alvaro,Unespecified,1,0,0.42280232942342666,0.36772595137420744,0.5948981598185026,1.011037499999998,0.0026553715349685635,0.05005722000549493,0.03156198770172807,0.0021653510937499985,0.453081116801586,0.21675475687103593,0.7133854297958155,1.028,-0.20793524990600964,-1.3284610334379117,-1.157797317402393,1.6338896862630685
Standing,Alvaro,Unespecified,1,0,0.4203615975549318,0.3786939746300213,0.5846575497857325,1.007187499999998,0.0027271418128912844,0.05142233885051782,0.033205962530157264,0.002604797343749999,0.45295721130018174,0.21675475687103593,0.7132341820015125,1.028,-0.5100957940816171,-1.5041923485997997,-1.364733631330308,1.1699859852205599
Standing,Alvaro,Unespecified,1,0,0.41818271931273776,0.38975422832980994,0.5737327955633983,1.0032099999999982,0.002764529133575276,0.05260517494798396,0.03503489200550369,0.0030591408999999987,0.4528333057987775,0.21686046511627907,0.713158558104361,1.027,-0.7195686207555769,-1.6459623910987056,-1.521212949845591,0.7722638351461573
Standing,Alvaro,Unespecified,1,0,0.4171286965141255,0.40147885835095165,0.5630037811948578,1.0004874999999982,0.002734005371189877,0.053903227759923844,0.03652693862912004,0.003216259843749998,0.45266809846357187,0.21686046511627907,0.7130829342072096,1.027,-0.7525070243638705,-1.7617750880608134,-1.6501463783076171,0.3657050249998939
Standing,Alvaro,Unespecified,1,0,0.41542706096150694,0.41277100951374246,0.5521629694983617,0.9969249999999983,0.0027317891214749916,0.054690979638714,0.03783359696127728,0.0035145893749999983,0.4525028911283661,0.21701902748414376,0.7128308545500378,1.027,-0.8642665616331797,-1.8484523648786684,-1.7501362565641223,-0.006403147368678752
Standing,Alvaro,Unespecified,1,0,0.4126970097472331,0.42374828224101513,0.541109024451727,0.9927974999999987,0.002818334023221115,0.05507635418210691,0.039005192947676036,0.003907206493749998,0.4523789856269619,0.2171247357293869,0.7125787748928661,1.027,-1.0842669690608688,-1.909750631448837,-1.8234566757174906,-0.27939196453133874
Standing,Alvaro,Unespecified,1,0,0.4112390550140428,0.43543855708245255,0.5300428535417196,0.9899174999999985,0.0028055759358880917,0.055561701712769,0.0399635616599741,0.004059950693749998,0.45208987279035195,0.21723044397463,0.7122258633728259,1.026,-1.1463793475697952,-1.9515745741483965,-1.8747037889794156,-0.46465046713767943
Standing,Alvaro,Unespecified,1,0,0.41175966462910985,0.4483134249471457,0.5199481976304517,0.9895699999999985,0.0028639334393603653,0.056383740881546435,0.04022002664595403,0.004041450099999999,0.45208987279035195,0.21770613107822412,0.7111671288127048,1.026,-1.147854948652851,-1.9702123771838747,-1.908121881322579,-0.4563964171017658
Stairs,Alvaro,Unespecified,0,0,0.4112229472988604,0.4608966701902745,0.509760650365516,0.9886749999999986,0.0028389584782559396,0.056739531930301276,0.040320557828690554,0.004008179374999999,0.45142904344952917,0.6501849894291755,0.4327703554323166,1.026,-1.1478057138070386,-1.9709800431003472,-1.920650612726227,-0.44885105506108447
Stairs,Alvaro,Unespecified,0,0,0.4093137700313897,0.4731304175475684,0.4988887068313593,0.9868424999999986,0.002817366786156655,0.056582967029150645,0.04048487590860992,0.003992472693749998,0.44692714356517427,0.6558139534883721,0.38245525586085205,1.0245,-1.2155675231959369,-1.952596369672927,-1.9113974280115185,-0.48921544621038526
Stairs,Alvaro,Unespecified,0,0,0.4081792086568645,0.4857293868921774,0.487734182001513,0.9855874999999991,0.00278073594855219,0.056302377024771054,0.040543352736821275,0.003967777343749998,0.4338344622501239,0.6590909090909092,0.36337282581295693,1.0219999999999998,-1.2276235254478898,-1.9125645797270996,-1.8806376661798898,-0.4963655879595499
